enuc
8.002367
 
Hcore
-32.577395  -7.578833   0.000000  -0.014474   0.000000  -1.240102  -1.240102
 -7.578833  -9.200943   0.000000  -0.176890   0.000000  -2.906710  -2.906710
  0.000000   0.000000  -7.458819   0.000000   0.000000  -1.675150   1.675150
 -0.014474  -0.176890   0.000000  -7.415312   0.000000  -1.356868  -1.356868
  0.000000   0.000000   0.000000   0.000000  -7.347145   0.000000   0.000000
 -1.240102  -2.906710  -1.675150  -1.356868   0.000000  -4.540171  -1.071146
 -1.240102  -2.906710   1.675150  -1.356868   0.000000  -1.071146  -4.540171
 
S-1/2
 1.023635 -0.136855  0.000000 -0.007487 -0.000000  0.019028  0.019028
-0.136855  1.157863 -0.000000  0.072160  0.000000 -0.222333 -0.222333
 0.000000 -0.000000  1.073315 -0.000000  0.000000 -0.175758  0.175758
-0.007487  0.072160 -0.000000  1.038305  0.000000 -0.118463 -0.118463
-0.000000  0.000000  0.000000  0.000000  1.000000  0.000000 -0.000000
 0.019028 -0.222333 -0.175758 -0.118463  0.000000  1.129723 -0.062598
 0.019028 -0.222333  0.175758 -0.118463 -0.000000 -0.062598  1.129723
 
Iter 	E(elec)           	E(tot)            	Delta(E)          	RMS(D)            	
0ttau: 2,3,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,10,12: 0.013680294021  tau:  0.013680294021
0ttau: 2,4,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,10,13: 0.024396554311  tau:  0.024396554311
0ttau: 2,6,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,10,11: 0.023160826586  tau:  0.023160826586
0ttau: 2,7,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 2,8,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,11,10: -0.000438113356  tau:  -0.000438113356
0ttau: 2,1,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,11,12: -0.000000000000  tau:  -0.000000000000
0ttau: 2,1,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,11,10: 0.028196474866  tau:  0.028196474866
0ttau: 2,3,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,11,12: -0.000000000000  tau:  -0.000000000000
0ttau: 2,3,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,11,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,5,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,11,12: -0.010716260290  tau:  -0.010716260290
0ttau: 2,5,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,11,10: -0.023160826586  tau:  -0.023160826586
0ttau: 2,7,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,11,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,9,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,11,12: -0.000000000000  tau:  -0.000000000000
0ttau: 2,9,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,12,13: 0.000843456201  tau:  0.000843456201
0ttau: 2,2,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,12,13: -0.018860572105  tau:  -0.018860572105
0ttau: 2,4,12,10: -0.013680294021  tau:  -0.013680294021
0ttau: 2,4,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,12,11: 0.010716260290  tau:  0.010716260290
0ttau: 2,5,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,12,13: -0.000000000000  tau:  -0.000000000000
0ttau: 2,6,12,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,6,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,12,11: -0.000000000000  tau:  -0.000000000000
0ttau: 2,7,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,12,13: -0.006089840007  tau:  -0.006089840007
0ttau: 2,8,12,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,8,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,0,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,13,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,1,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,1,13,12: -0.000843456201  tau:  -0.000843456201
0ttau: 2,1,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,2,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,13,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,3,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,3,13,12: 0.018860572105  tau:  0.018860572105
0ttau: 2,3,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,4,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,13,10: -0.024396554311  tau:  -0.024396554311
0ttau: 2,5,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,5,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,6,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,7,13,12: 0.006089840007  tau:  0.006089840007
0ttau: 2,7,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 2,8,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,13,10: -0.000000000000  tau:  -0.000000000000
0ttau: 2,9,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 2,9,13,12: -0.000000000000  tau:  -0.000000000000
0ttau: 2,9,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,10,11: -0.000438113356  tau:  -0.000438113356
0ttau: 3,0,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 3,1,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,10,11: 0.028196474866  tau:  0.028196474866
0ttau: 3,2,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 3,3,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,10,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,4,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,10,13: -0.010716260290  tau:  -0.010716260290
0ttau: 3,5,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,10,11: -0.023160826586  tau:  -0.023160826586
0ttau: 3,6,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,10,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,8,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 3,9,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,11,10: 0.000438113356  tau:  0.000438113356
0ttau: 3,0,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,11,13: -0.000000000000  tau:  -0.000000000000
0ttau: 3,2,11,10: -0.028196474866  tau:  -0.028196474866
0ttau: 3,2,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,11,12: 0.024396554311  tau:  0.024396554311
0ttau: 3,4,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,11,13: 0.013680294021  tau:  0.013680294021
0ttau: 3,6,11,10: 0.023160826586  tau:  0.023160826586
0ttau: 3,6,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,11,12: -0.000000000000  tau:  -0.000000000000
0ttau: 3,6,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,12,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,0,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,12,13: -0.000843456201  tau:  -0.000843456201
0ttau: 3,1,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,12,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,2,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,12,13: 0.018860572105  tau:  0.018860572105
0ttau: 3,3,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,12,11: -0.024396554311  tau:  -0.024396554311
0ttau: 3,4,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,12,13: 0.006089840007  tau:  0.006089840007
0ttau: 3,7,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,12,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,8,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,12,13: -0.000000000000  tau:  -0.000000000000
0ttau: 3,9,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,0,13,12: 0.000843456201  tau:  0.000843456201
0ttau: 3,0,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,1,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,2,13,12: -0.018860572105  tau:  -0.018860572105
0ttau: 3,2,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,3,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,13,10: 0.010716260290  tau:  0.010716260290
0ttau: 3,4,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,4,13,12: -0.000000000000  tau:  -0.000000000000
0ttau: 3,4,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,13,11: -0.013680294021  tau:  -0.013680294021
0ttau: 3,5,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,5,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,13,10: -0.000000000000  tau:  -0.000000000000
0ttau: 3,6,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,6,13,12: -0.006089840007  tau:  -0.006089840007
0ttau: 3,6,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,13,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,7,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,7,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,13,11: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,8,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,13,10: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,13,11: -0.000000000000  tau:  -0.000000000000
0ttau: 3,9,13,12: 0.000000000000  tau:  0.000000000000
0ttau: 3,9,13,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,10,12: -0.000402645130  tau:  -0.000402645130
0ttau: 4,0,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,10,13: -0.000138895454  tau:  -0.000138895454
0ttau: 4,2,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,10,12: -0.013680294021  tau:  -0.013680294021
0ttau: 4,2,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,10,13: 0.010716260290  tau:  0.010716260290
0ttau: 4,4,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,10,11: -0.036559790030  tau:  -0.036559790030
0ttau: 4,5,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 4,6,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,10,12: 0.022317389490  tau:  0.022317389490
0ttau: 4,6,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,10,11: -0.000000000000  tau:  -0.000000000000
0ttau: 4,7,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,10,13: -0.026405121597  tau:  -0.026405121597
0ttau: 4,8,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,10,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,10,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,10,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,10,11: -0.000000000000  tau:  -0.000000000000
0ttau: 4,9,10,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,10,13: -0.000000000000  tau:  -0.000000000000
0ttau: 4,0,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,11,10: -0.000000000000  tau:  -0.000000000000
0ttau: 4,1,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,11,12: -0.000263749676  tau:  -0.000263749676
0ttau: 4,1,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,11,10: -0.000000000000  tau:  -0.000000000000
0ttau: 4,3,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,11,12: -0.024396554311  tau:  -0.024396554311
0ttau: 4,3,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,4,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,11,10: 0.036559790030  tau:  0.036559790030
0ttau: 4,5,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,5,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,6,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,7,11,12: 0.048722511087  tau:  0.048722511087
0ttau: 4,7,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,8,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,11,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,11,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,11,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,9,11,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,12,10: 0.000402645130  tau:  0.000402645130
0ttau: 4,0,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,0,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,12,11: 0.000263749676  tau:  0.000263749676
0ttau: 4,1,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,1,12,13: -0.000000000000  tau:  -0.000000000000
0ttau: 4,2,12,10: 0.013680294021  tau:  0.013680294021
0ttau: 4,2,12,11: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,2,12,13: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,12,10: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,12,11: 0.024396554311  tau:  0.024396554311
0ttau: 4,3,12,12: 0.000000000000  tau:  0.000000000000
0ttau: 4,3,12,13: -0.000000000000  tau:  -0.000000000000
0ttau: 4,4,12,10: 0.000000000000  tau:  0.000000000000
